ItemCode,Name,EngName,Cat,Type,Overall,Core,BoJCore,WesternCore,CPIExImpRents,CPIExImpRents&FF,GoodsExFFE,GenSerExRents,Ser,Foods,Alcohol,ImpRents,Energy,FreshFoods,in2020,in2015,in2010,in2005r,in2005,Name20,Cat20,weight20,Name15,Cat15,weight15,Name10,Cat10,weight10,Name05r,Cat05r,weight05r,Name05,Cat05,weight05,yoy_std,yoy_std_cat,freq_of_adj,UedaCat,Chg_in_months,freq_cat
7201,自転車Ａ,Bicycles-A,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,自転車Ａ,6,6,自転車Ａ,6,6,自転車,6,8,自転車,8,6,自転車,8,6,3.499909753,Mid,11.0,Other industrial products,9.11,Mid
7202,自転車Ｂ,Bicycles-B,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,自転車Ｂ,6,4,自転車Ｂ,6,3,,,,,,,,,,2.725734066,Mid,13.3,Other industrial products,7.51,Mid
7301,ガソリン,Gasoline,5,Goods,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,ガソリン,5,182,ガソリン,5,206,ガソリン,5,229,ガソリン,7,224,ガソリン,7,224,11.59998209,High,61.9,Petroleum products,1.62,High
7311,自動車タイヤ,Tires,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,自動車タイヤ,6,38,自動車タイヤ,6,30,自動車タイヤ,6,29,自動車タイヤ,8,27,自動車タイヤ,8,27,3.167895987,Mid,8.3,Other industrial products,12.10,Mid
7312,自動車バッテリー,Automobile batteries,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,自動車バッテリー,6,10,自動車バッテリー,6,8,自動車バッテリー,6,7,自動車バッテリー,9,3,自動車バッテリー,9,3,8.057066298,High,6.2,Other industrial products,16.23,Mid
7313,カーナビゲーション,Automobile navigations,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,カーナビゲーション,6,13,カーナビゲーション,6,21,カーナビゲーション,6,17,カーナビゲーション,8,15,カーナビゲーション,8,15,7.085865823,High,26.0,Other industrial products,3.85,High
7314,ＥＴＣ車載器,#N/A,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,ＥＴＣ車載器,6,3,,,,,,,3.806352056,High,#N/A,Other industrial products,#N/A,High
7315,ドライブレコーダー,Drive recorders,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,ドライブレコーダー,6,18,,,,,,,,,,,,,4.433458645,High,#N/A,Other industrial products,#N/A,High
7322,自動車ワックス,#N/A,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,,,,,,,自動車ワックス,6,3,自動車ワックス,9,5,自動車ワックス,9,5,3.725480435,Mid,#N/A,Other industrial products,#N/A,Mid
7331,自動車整備費（定期点検）,Automotive maintenance charges (regular inspections),19,PriSer,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,自動車整備費（定期点検）,19,37,自動車整備費（定期点検）,19,28,自動車整備費（定期点検）,18,33,自動車整備費（定期点検）,21,42,自動車整備費（定期点検）,21,42,2.163932392,Mid,0.8,Services related to domestic duties,119.42,Low
7335,自動車整備費（パンク修理）,Automotive maintenance charges (puncture repairs),19,PriSer,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,自動車整備費（パンク修理）,19,29,自動車整備費（パンク修理）,19,22,自動車整備費（パンク修理）,18,19,自動車整備費（パンク修理）,21,4,自動車整備費（パンク修理）,21,4,2.696512278,Mid,0.5,Services related to domestic duties,204.49,Low
7341,自動車オイル交換料,Motor oil replacement,19,PriSer,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,自動車オイル交換料,19,13,自動車オイル交換料,19,12,自動車オイル交換料,18,8,自動車オイル交換料,21,7,自動車オイル交換料,21,7,2.082676563,Mid,2.8,Services related to domestic duties,35.86,Mid
7342,車庫借料,Charges for garage rental,19,PriSer,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,車庫借料,19,45,車庫借料,19,51,車庫借料,18,64,車庫借料,21,72,車庫借料,21,72,2.195810292,Mid,0.4,Services related to domestic duties,270.94,Low
7343,駐車料金,Charges for parking,19,PriSer,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,駐車料金,19,8,駐車料金,19,9,駐車料金,18,8,駐車料金,21,8,駐車料金,21,8,1.709568742,Low,0.2,Services related to domestic duties,436.37,Low
7344,レンタカー料金,Charges for rental car,22,PriSer,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,レンタカー料金,22,7,レンタカー料金,22,5,レンタカー料金,21,4,レンタカー料金,24,13,レンタカー料金,24,13,4.994605838,High,#N/A,Services related to communication/culture/recreation,#N/A,High
7347,洗車代,Car wash fees,19,PriSer,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,洗車代,19,2,洗車代,19,2,洗車代,18,6,,,,,,,1.257692318,Low,0.8,Services related to domestic duties,123.41,Low
7350,ロードサービス料,Road services,19,PriSer,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,ロードサービス料,19,3,ロードサービス料,19,3,,,,,,,,,,20.48353204,High,#N/A,Services related to domestic duties,#N/A,High
7351,自動車免許手数料,Charges for driving license,11,PubSer,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,自動車免許手数料,11,2,自動車免許手数料,11,2,自動車免許手数料,10,2,自動車免許手数料,13,3,自動車免許手数料,13,3,4.206060377,High,0.0,Services related to domestic duties (public),"10,000.00",Low
7363,高速自動車国道料金,National expressway tolls,13,PubSer,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,高速自動車国道料金,13,20,高速自動車国道料金,13,26,高速自動車国道料金,12,21,高速自動車国道料金,15,32,高速自動車国道料金,15,32,9.249543673,High,#N/A,Services related to forwarding/communication (public),#N/A,High
7364,都市高速道路料金,City expressway tolls,13,PubSer,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,都市高速道路料金,13,7,都市高速道路料金,13,9,都市高速道路料金,12,7,都市高速道路料金,15,8,都市高速道路料金,15,8,2.330787198,Mid,#N/A,Services related to forwarding/communication (public),#N/A,Mid
7370,自動車保険料（自賠責）,Automotive insurance premium (compulsion),11,PubSer,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,自動車保険料（自賠責）,11,44,自動車保険料（自賠責）,11,41,自動車保険料（自賠責）,10,34,自動車保険料（自賠責）,13,29,自動車保険料（自賠責）,13,29,8.38556335,High,#N/A,Services related to domestic duties (public),#N/A,High
7390,自動車保険料（任意）,Automotive insurance premium (option),11,PubSer,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,自動車保険料（任意）,11,198,自動車保険料（任意）,11,189,自動車保険料（任意）,10,168,自動車保険料（任意）,13,140,自動車保険料（任意）,13,140,3.136799879,Mid,#N/A,Services related to domestic duties (public),#N/A,Mid
7401,はがき,Postcards,13,PubSer,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,はがき,13,2,はがき,13,3,はがき,12,3,はがき,15,3,はがき,15,3,14.78476831,High,#N/A,Services related to forwarding/communication (public),#N/A,High
7402,封書,Letters,13,PubSer,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,封書,13,5,封書,13,7,封書,12,8,封書,15,6,封書,15,6,5.346172334,High,#N/A,Services related to forwarding/communication (public),#N/A,High
7403,速達,#N/A,13,PubSer,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,速達,15,1,速達,15,1,7.197387288,High,#N/A,Services related to forwarding/communication (public),#N/A,High
7404,書留,#N/A,13,PubSer,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,書留,15,1,書留,15,1,3.855667626,High,#N/A,Services related to forwarding/communication (public),#N/A,High
7405,小包,#N/A,13,PubSer,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,小包,15,4,小包,15,4,7.3763436,High,#N/A,Services related to forwarding/communication (public),#N/A,High
7410,通信料（固定電話）,Telephone charges (fixed-line phone),13,PubSer,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,通信料（固定電話）,13,55,通信料（固定電話）,13,81,固定電話通信料,12,93,固定電話通信料,15,119,固定電話通信料,15,119,3.070182921,Mid,#N/A,Services related to forwarding/communication (public),#N/A,Mid
7430,通信料（携帯電話）,Telephone charges (mobile phone),22,PriSer,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,通信料（携帯電話）,22,271,通信料（携帯電話）,22,230,携帯電話通信料,21,215,移動電話通信料,24,208,移動電話通信料,24,208,3.338300777,Mid,#N/A,Services related to communication/culture/recreation,#N/A,Mid
7433,運送料,Forwarding charges,13,PubSer,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,運送料,13,18,運送料,13,15,運送料,12,15,運送料,15,15,運送料,15,15,3.130934798,Mid,0.1,Services related to forwarding/communication (public),873.00,Low
7441,固定電話機,#N/A,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,,,,固定電話機,6,2,固定電話機,6,3,固定電話機,8,3,固定電話機,8,3,8.017899416,High,44.6,Other industrial products,2.24,High
7443,移動電話機,#N/A,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,移動電話機,8,4,移動電話機,8,4,9.90180786,High,#N/A,Other industrial products,#N/A,High
7446,携帯電話機,Mobile phones,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,携帯電話機,6,90,携帯電話機,6,77,携帯電話機,6,54,,,,,,,9.944631835,High,#N/A,Other industrial products,#N/A,High
7527,普通運賃（ＪＲ）,(ordinary fares),13,PubSer,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,普通運賃（ＪＲ）,13,21,普通運賃（ＪＲ）,13,35,普通運賃（ＪＲ）,12,32,"普通運賃（JR,在来線）",15,25,"普通運賃（JR,在来線）",15,25,2.670889885,Mid,#N/A,Services related to forwarding/communication (public),#N/A,Mid
7528,料金（ＪＲ，在来線）,"(special fares, excluding “Shinkansen”)",13,PubSer,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,料金（ＪＲ，在来線）,13,5,料金（ＪＲ，在来線）,13,8,料金（ＪＲ，在来線）,12,8,"料金（JR,在来線）",15,25,"料金（JR,在来線）",15,25,1.945590236,Low,#N/A,Services related to forwarding/communication (public),#N/A,Low
7529,"普通運賃（JR,新幹線）",#N/A,13,PubSer,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,"普通運賃（JR,新幹線）",15,8,"普通運賃（JR,新幹線）",15,8,2.906505972,Mid,#N/A,Services related to forwarding/communication (public),#N/A,Mid
7530,料金（ＪＲ，新幹線）,"(special fares, for “Shinkansen”)",13,PubSer,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,料金（ＪＲ，新幹線）,13,12,料金（ＪＲ，新幹線）,13,19,料金（ＪＲ，新幹線）,12,16,"料金（JR,新幹線）",15,8,"料金（JR,新幹線）",15,8,1.987452228,Low,#N/A,Services related to forwarding/communication (public),#N/A,Low
8001,ＰＴＡ会費（小学校）,PTA membership fees (elementary school),21,PriSer,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,ＰＴＡ会費（小学校）,21,14,ＰＴＡ会費（小学校）,21,15,ＰＴＡ会費（小学校）,20,18,ＰＴＡ会費（小学校）,23,13,ＰＴＡ会費（小学校）,23,13,2.241897498,Mid,1.9,Services related to education,53.23,Mid
8002,ＰＴＡ会費（中学校）,PTA membership fees (junior high school),21,PriSer,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,ＰＴＡ会費（中学校）,21,12,ＰＴＡ会費（中学校）,21,15,ＰＴＡ会費（中学校）,20,17,ＰＴＡ会費（中学校）,23,15,ＰＴＡ会費（中学校）,23,15,2.086714088,Mid,1.6,Services related to education,61.08,Mid
8010,中学校授業料（私立）,Junior high school fees (private),21,PriSer,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,中学校授業料（私立）,21,11,中学校授業料（私立）,21,16,私立中学校授業料,20,13,私立中学校授業料,23,12,私立中学校授業料,23,12,1.605734707,Low,0.8,Services related to education,132.28,Low
8020,高等学校授業料（公立）,High school fees (public),14,PubSer,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,高等学校授業料（公立）,14,19,高等学校授業料（公立）,14,4,公立高校授業料,13,7,公立高校授業料,16,38,公立高校授業料,16,38,4.228835703,High,0.0,Services related to education (public),"10,000.00",Low
8030,高等学校授業料（私立）,High school fees (private),21,PriSer,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,高等学校授業料（私立）,21,37,高等学校授業料（私立）,21,17,私立高校授業料,20,16,私立高校授業料,23,41,私立高校授業料,23,41,2.180399782,Mid,0.3,Services related to education,318.90,Low
8040,大学授業料（国立）,College & university fees (national),14,PubSer,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,大学授業料（国立）,14,12,大学授業料（国立）,14,10,国立大学授業料,13,13,国立大学授業料,16,14,国立大学授業料,16,14,4.596146098,High,0.0,Services related to education (public),"4,131.94",Low
8060,大学授業料（私立）,College & university fees (private),21,PriSer,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,大学授業料（私立）,21,91,大学授業料（私立）,21,90,私立大学授業料,20,97,私立大学授業料,23,78,私立大学授業料,23,78,3.041068688,Mid,0.8,Services related to education,131.34,Low
8070,短期大学授業料（私立）,Junior college fees (private),21,PriSer,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,短期大学授業料（私立）,21,5,短期大学授業料（私立）,21,5,私立短期大学授業料,20,5,私立短期大学授業料,23,9,私立短期大学授業料,23,9,0.624015872,Low,0.5,Services related to education,192.96,Low
8077,専修学校授業料（私立）,Special training school fees (private),21,PriSer,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,専修学校授業料（私立）,21,13,専修学校授業料（私立）,21,14,専門学校授業料,20,17,専門学校授業料,23,24,専門学校授業料,23,24,0.362499403,Low,0.6,Services related to education,174.21,Low
8080,幼稚園保育料（公立）,#N/A,14,PubSer,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,,,,幼稚園保育料（公立）,14,3,公立幼稚園保育料,13,3,公立幼稚園保育料,16,3,公立幼稚園保育料,16,3,3.52961573,Mid,0.7,Services related to education (public),142.14,Low
8090,幼稚園保育料（私立）,#N/A,14,PubSer,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,,,,幼稚園保育料（私立）,14,27,私立幼稚園保育料,20,23,私立幼稚園保育料,23,26,私立幼稚園保育料,23,26,2.663534838,Mid,1.3,Services related to education (public),75.54,Mid
8100,学習参考教材,Reference books for study,8,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,学習参考教材,8,4,学習参考教材,8,4,学習参考教材,8,5,学習参考教材,11,6,学習参考教材,11,6,2.827988689,Mid,#N/A,Publications,#N/A,Mid
8110,教科書,School textbooks,8,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,教科書,8,3,教科書,8,4,教科書,8,4,教科書,11,4,教科書,11,4,2.574373502,Mid,#N/A,Publications,#N/A,Mid
8201,補習教育（中学校）,(junior high school),21,PriSer,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,補習教育（中学校）,21,36,補習教育（中学校）,21,40,補習教育（中学校）,20,40,補習教育（中学校）,23,35,補習教育（中学校）,23,35,2.43228211,Mid,4.0,Services related to education,24.94,Mid
8203,補習教育（小学校）,(elementary school),21,PriSer,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,補習教育（小学校）,21,24,補習教育（小学校）,21,25,補習教育（小学校）,20,31,補習教育（小学校）,23,27,補習教育（小学校）,23,27,1.300066291,Low,3.9,Services related to education,25.93,Mid
8204,補習教育（高校・予備校）,(high school & preparatory school),21,PriSer,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,補習教育（高校・予備校）,21,23,補習教育（高校・予備校）,21,28,補習教育（高校・予備校）,20,26,補習教育（高校・予備校）,23,20,補習教育（高校・予備校）,23,20,1.534482776,Low,4.5,Services related to education,22.11,Mid
9012,テレビ（ブラウン管）,#N/A,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,テレビ（ブラウン管）,8,6,4.708520094,High,#N/A,Other industrial products,#N/A,High
9013,テレビ,TV sets,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,テレビ,6,23,テレビ,6,15,テレビ,6,97,テレビ（薄型）,8,37,テレビ（薄型）,8,32,13.66985416,High,64.6,Other industrial products,1.55,High
9021,ステレオセット,#N/A,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,ステレオセット,8,3,ステレオセット,8,3,8.573043788,High,#N/A,Other industrial products,#N/A,High
9033,携帯型オーディオプレーヤー,#N/A,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,,,,携帯型オーディオプレーヤー,6,1,携帯型オーディオプレーヤー,6,2,携帯オーディオ機器,8,2,携帯オーディオ機器,8,2,9.826782828,High,#N/A,Other industrial products,#N/A,High
9034,ビデオレコーダー,Video recorders,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,ビデオレコーダー,6,5,ビデオレコーダー,6,4,ビデオレコーダー,6,13,ＤＶＤレコーダー,8,10,ＤＶＤレコーダー,8,10,14.13637656,High,72.8,Other industrial products,1.37,High
9042,ビデオカメラ,#N/A,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,,,,ビデオカメラ,6,2,ビデオカメラ,6,3,ビデオカメラ,8,4,ビデオカメラ,8,4,10.45166668,High,57.4,Other industrial products,1.74,High
9043,カメラ,Cameras,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,カメラ,6,3,カメラ,6,4,カメラ,6,7,カメラ,8,8,カメラ,8,8,11.6228014,High,#N/A,Other industrial products,#N/A,High
9051,ピアノ,Pianos,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,ピアノ,6,4,ピアノ,6,5,ピアノ,6,8,ピアノ,8,6,ピアノ,8,6,3.838561009,High,#N/A,Other industrial products,#N/A,High
9061,学習用机,Desks,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,学習用机,6,3,学習用机,6,3,学習机,6,3,学習机,9,3,学習机,9,3,4.048618162,High,9.5,Other industrial products,10.54,Mid
9078,パソコン（デスクトップ型）,Personal computers (desktop),6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,パソコン（デスクトップ型）,6,11,パソコン（デスクトップ型）,6,8,パソコン（デスクトップ型）,6,10,パソコン（デスクトップ型）,8,13,パソコン（デスクトップ型）,8,13,17.38626333,High,#N/A,Other industrial products,#N/A,High
9079,パソコン（ノート型）,Personal computers (notes),6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,パソコン（ノート型）,6,19,パソコン（ノート型）,6,14,パソコン（ノート型）,6,20,パソコン（ノート型）,8,21,パソコン（ノート型）,8,21,17.07907556,High,#N/A,Other industrial products,#N/A,High
9080,タブレット端末,Tablet computers,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,タブレット端末,6,5,,,,,,,,,,,,,11.31183911,High,#N/A,Other industrial products,#N/A,High
9081,プリンタ,PC printers,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,プリンタ,6,4,プリンタ,6,2,プリンタ,6,3,パソコン用プリンタ,8,4,パソコン用プリンタ,8,4,19.04739527,High,70.0,Other industrial products,1.43,High
9082,電子辞書,#N/A,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,,,,電子辞書,6,1,電子辞書,6,5,,,,,,,8.635675777,High,59.2,Other industrial products,1.69,High
9091,テレビ修理代,#N/A,19,PriSer,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,テレビ修理代,21,6,テレビ修理代,21,6,2.242448426,Mid,#N/A,Services related to domestic duties,#N/A,Mid
9111,ボールペン,Ball-point pens,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,ボールペン,6,5,ボールペン,6,5,ボールペン,6,3,ボールペン,8,3,ボールペン,8,3,2.438568949,Mid,1.8,Other industrial products,55.23,Mid
9115,マーキングペン,#N/A,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,,,,,,,マーキングペン,6,2,マーキングペン,8,2,マーキングペン,8,2,0.595552819,Low,#N/A,Other industrial products,#N/A,Low
9121,ノートブック,Notebooks,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,ノートブック,6,11,ノートブック,6,12,ノートブック,6,6,ノートブック,8,5,ノートブック,8,5,3.354811314,Mid,4.4,Other industrial products,22.78,Mid
9123,アルバム,#N/A,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,アルバム,8,2,アルバム,8,2,2.927596343,Mid,#N/A,Other industrial products,#N/A,Mid
9124,セロハン粘着テープ,#N/A,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,,,,,,,セロハン粘着テープ,6,2,セロハン粘着テープ,8,2,セロハン粘着テープ,8,2,1.845527104,Low,#N/A,Other industrial products,#N/A,Low
9125,筆入れ,#N/A,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,,,,,,,筆入れ,6,5,筆入れ,9,5,筆入れ,9,5,1.865493798,Low,#N/A,Other industrial products,#N/A,Low
9127,ＯＡ用紙,#N/A,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,,,,,,,ＯＡ用紙,6,6,ＯＡ用紙,8,5,ＯＡ用紙,8,5,3.170551174,Mid,#N/A,Other industrial products,#N/A,Mid
9128,プリンタ用インク,Ink cartridges for printer,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,プリンタ用インク,6,6,プリンタ用インク,6,7,プリンタ用インク,6,8,プリンタ用インク,8,4,プリンタ用インク,8,4,3.325435328,Mid,7.8,Other industrial products,12.77,Mid
9129,はさみ,Scissors,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,はさみ,6,5,はさみ,6,5,,,,,,,,,,5.064165355,High,6.2,Other industrial products,16.23,Mid
9134,サッカーボール,#N/A,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,サッカーボール,8,1,サッカーボール,8,1,8.715063298,High,#N/A,Other industrial products,#N/A,High
9140,競技用靴,Athletic shoes,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,競技用靴,6,9,競技用靴,6,9,,,,,,,,,,5.752382088,High,22.0,Other industrial products,4.54,Mid
9141,グローブ,Baseball gloves,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,グローブ,6,1,グローブ,6,1,グローブ,6,1,グローブ,9,1,グローブ,9,1,2.813693149,Mid,14.2,Other industrial products,7.06,Mid
9142,ゴルフクラブ,Golf clubs,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,ゴルフクラブ,6,8,ゴルフクラブ,6,8,ゴルフクラブ,6,5,ゴルフクラブ,8,5,ゴルフクラブ,8,5,8.023924201,High,5.4,Other industrial products,18.38,Mid
9143,テニスラケット,Tennis rackets,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,テニスラケット,6,3,テニスラケット,6,2,テニスラケット,6,1,テニスラケット,8,1,テニスラケット,8,1,3.741768084,Mid,8.6,Other industrial products,11.69,Mid
9144,釣ざお,Fishing rods,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,釣ざお,6,4,釣ざお,6,11,釣ざお,6,6,釣ざお,9,8,釣ざお,9,8,2.73588799,Mid,17.5,Other industrial products,5.71,Mid
9145,トレーニングパンツ,Pants for exercise,4,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,トレーニングパンツ,4,16,トレーニングパンツ,4,15,トレーニングパンツ,4,29,トレーニングパンツ,5,30,トレーニングパンツ,5,30,4.256697019,High,22.5,Textiles,4.44,Mid
9149,水着,Swimming suits,4,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,水着,4,7,水着,4,6,水着,4,8,水着,5,5,水着,5,5,3.31950074,Mid,11.0,Textiles,9.07,Mid
9151,人形,Dolls,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,人形,6,3,人形,6,3,人形,6,3,人形,9,2,人形,9,2,2.95745448,Mid,2.4,Other industrial products,41.89,Mid
9152,玩具自動車,Toy cars,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,玩具自動車,6,5,玩具自動車,6,5,がん具自動車,6,6,がん具自動車,9,7,がん具自動車,9,7,5.206402279,High,2.8,Other industrial products,36.23,Mid
9153,組立玩具,Building blocks,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,組立玩具,6,8,組立玩具,6,8,組立がん具,6,6,組立がん具,9,9,組立がん具,9,9,3.365353518,Mid,19.9,Other industrial products,5.02,Mid
9154,家庭用ゲーム機,Computer games for domestic use,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,家庭用ゲーム機,6,4,家庭用ゲーム機（据置型）,6,1,家庭用ゲーム機（据置型）,6,2,家庭用ゲーム機（据置型）,8,4,テレビゲーム,8,9,8.463595579,High,9.5,Other industrial products,10.50,Mid
9155,家庭用ゲーム機（携帯型）,#N/A,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,,,,家庭用ゲーム機（携帯型）,6,1,家庭用ゲーム機（携帯型）,6,2,家庭用ゲーム機（携帯型）,8,4,,,,12.56205195,High,5.0,Other industrial products,20.16,Mid
9156,ゲームソフト,Game softwares,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,ゲームソフト,6,6,ゲームソフト,6,4,ゲームソフト,6,6,,,,,,,0.68620988,Low,24.1,Other industrial products,4.15,Mid
9162,フィルム,#N/A,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,フィルム,8,2,フィルム,8,2,4.268644413,High,#N/A,Other industrial products,#N/A,High
9172,コンパクトディスク,Compact discs,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,コンパクトディスク,6,3,コンパクトディスク,6,4,コンパクトディスク,6,7,コンパクトディスク,8,10,コンパクトディスク,8,10,3.176668438,Mid,#N/A,Other industrial products,#N/A,Mid
